Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Landing Aircraft Type,Aircraft Body Type,Aircraft Manufacturer,Aircraft Model,Aircraft Version,Landing Count,Total Landed Weight (lbs)
200711,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-80,83,371,48230000
200711,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-80,SP,211,27430000
200711,American Eagle Airlines,MQ,American Airlines,AA,Domestic,US,Passenger,Regional Jet,Embraer,ERJ,140,128,5273600
200711,Ameriflight,A8,Ameriflight,A8,Domestic,US,Freighter,Regional Jet,BAE-Avro,BAE-200,,1,12500
200711,Ameriflight,A8,Ameriflight,A8,Domestic,US,Freighter,Turbo Prop,Piper,PA-31,310,5,32500
200711,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Freighter,Wide Body,Boeing,747,400,12,7992000
200711,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Passenger,Wide Body,Boeing,777,200ER,18,8280000
200711,Astar Air Cargo,ER,Astar Air Cargo,ER,Domestic,US,Freighter,Wide Body,Airbus,A300,,14,4135880
200711,British Airways,BA,British Airways,BA,International,Europe,Passenger,Wide Body,Boeing,747,400,58,36540000
200711,Cargolux Airlines ,CV,Cargolux Airlines ,CV,International,Europe,Freighter,Wide Body,Boeing,747,400,9,5994000
200711,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Freighter,Wide Body,Boeing,747,400,17,11322000
200711,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Passenger,Wide Body,Boeing,747,400,60,37800000
200711,China Airlines,CI,China Airlines,CI,International,Asia,Passenger,Wide Body,Boeing,747,400,30,18900000
200711,China Airlines,CI,China Airlines,CI,International,Asia,Freighter,Wide Body,Boeing,747,,18,11988000
200711,China Cargo Airlines,CK,China Cargo Airlines,CK,International,Asia,Freighter,Wide Body,McDonnell Douglas,MD-11,,16,7544000
200711,Continental Airlines,CO,Continental Airlines,CO,Domestic,US,Passenger,Narrow Body,Boeing,737,200,8,784000
200711,Continental Airlines,CO,Continental Airlines,CO,Domestic,US,Passenger,Narrow Body,Boeing,737,800,218,31392000
200711,Continental Airlines,CO,Continental Airlines,CO,Domestic,US,Passenger,Narrow Body,Boeing,737,900,26,3829800
200711,Continental Airlines,CO,Continental Airlines,CO,Domestic,US,Passenger,Narrow Body,Boeing,737,,66,7524000
200711,Continental Airlines,CO,Continental Airlines,CO,Domestic,US,Passenger,Narrow Body,Boeing,757,200,30,5940000
200711,Continental Airlines,CO,Continental Airlines,CO,Domestic,US,Passenger,Narrow Body,Boeing,757,300,31,6944000
