"Time","Dow Jones Industrial Average (US) - Close International  - Close  - $"
"20030328",8145.770
"20030327",8201.450
"20030326",8229.880
"20030325",8280.230
"20030324",8214.680
"20030321",8521.970
"20030320",8286.600
"20030319",8265.450
"20030318",8194.230
"20030317",8141.920
"20030314",7859.710
"20030313",7821.750
"20030312",7552.070
"20030311",7524.060
"20030310",7568.180
"20030307",7740.030
"20030306",7673.990
"20030305",7775.600
"20030304",7704.870
"20030303",7837.860
"20030228",7891.080
"20030227",7884.990
"20030226",7806.980
"20030225",7909.500
"20030224",7858.240
"20030221",8018.110
"20030220",7914.960
"20030219",8000.600
"20030218",8041.150
"20030214",7908.800
"20030213",7749.870
"20030212",7758.170
"20030211",7843.110
"20030210",7920.110
"20030207",7864.230
"20030206",7929.300
"20030205",7985.180
"20030204",8013.290
"20030203",8109.820
"20030131",8053.810
"20030130",7945.130
"20030129",8110.710
"20030128",8088.840
"20030127",7989.560
"20030124",8131.010
"20030123",8369.470
"20030122",8318.730
"20030121",8442.900
"20030117",8586.740
"20030116",8697.870
"20030115",8723.180
"20030114",8842.620
"20030113",8785.980
"20030110",8784.890
"20030109",8776.180
"20030108",8595.310
"20030107",8740.590
"20030106",8773.570
"20030103",8601.690
"20030102",8607.520
"20021231",8341.630
"20021230",8332.850
"20021227",8303.780
"20021226",8432.610
"20021224",8448.110
"20021223",8493.290
"20021220",8511.320
"20021219",8364.800
"20021218",8447.350
"20021217",8535.390
"20021216",8627.400
"20021213",8433.710
"20021212",8538.400
"20021211",8589.140
"20021210",8574.260
"20021209",8473.410
"20021206",8645.770
"20021205",8623.280
"20021204",8737.850
"20021203",8742.930
"20021202",8862.570
"20021129",8896.090
"20021127",8931.680
"20021126",8676.420
"20021125",8849.400
"20021122",8804.840
"20021121",8845.150
"20021120",8623.010
"20021119",8474.780
"20021118",8486.570
"20021115",8579.090
"20021114",8542.130
"20021113",8398.490
"20021112",8386.000
"20021111",8358.950
"20021108",8537.130
"20021107",8586.240
"20021106",8771.010
"20021105",8678.270
"20021104",8571.600
"20021101",8517.640
"20021031",8397.030
"20021030",8427.410
"20021029",8368.940
"20021028",8368.040
"20021025",8443.990
"20021024",8317.340
"20021023",8494.270
"20021022",8450.160
"20021021",8538.240
"20021018",8322.400
"20021017",8275.040
"20021016",8036.030
"20021015",8255.680
"20021014",7877.400
"20021011",7850.290
"20021010",7533.950
"20021009",7286.270
"20021008",7501.490
"20021007",7422.840
"20021004",7528.400
"20021003",7717.190
"20021002",7755.610
"20021001",7938.790
"20020930",7591.930
"20020927",7701.450
"20020926",7997.120
"20020925",7841.820
"20020924",7683.130
"20020923",7872.150
"20020920",7986.020
"20020919",7942.390
"20020918",8172.450
"20020917",8207.550
"20020916",8380.180
"20020913",8312.690
"20020912",8379.410
"20020911",8581.170
"20020910",8602.610
"20020909",8519.380
"20020906",8427.200
"20020905",8283.700
"20020904",8425.120
"20020903",8308.050
"20020830",8663.500
"20020829",8670.990
"20020828",8694.090
"20020827",8824.410
"20020826",8919.010
"20020823",8872.960
"20020822",9053.640
"20020821",8957.230
"20020820",8872.070
"20020819",8990.790
"20020816",8778.060
"20020815",8818.140
"20020814",8743.310
"20020813",8482.390
"20020812",8688.890
"20020809",8745.450
"20020808",8712.020
"20020807",8456.150
"20020806",8274.090
"20020805",8043.630
"20020802",8313.130
"20020801",8506.620
"20020731",8736.590
"20020730",8680.030
"20020729",8711.880
"20020726",8264.390
"20020725",8186.310
"20020724",8191.290
"20020723",7702.340
"20020722",7784.580
"20020719",8019.260
"20020718",8409.490
"20020717",8542.480
"20020716",8473.110
"20020715",8639.190
"20020712",8684.530
"20020711",8801.530
"20020710",8813.500
"20020709",9096.090
"20020708",9274.900
"20020705",9379.500
"20020703",9054.970
"20020702",9007.750
"20020701",9109.790
"20020628",9243.260
"20020627",9269.920
"20020626",9120.110
"20020625",9126.820
"20020624",9281.820
"20020621",9253.790
"20020620",9431.770
"20020619",9561.570
"20020618",9706.120
"20020617",9687.420
"20020614",9474.210
"20020613",9502.800
"20020612",9617.710
"20020611",9517.260
"20020610",9645.400
"20020607",9589.670
"20020606",9624.640
"20020605",9796.800
"20020604",9687.840
"20020603",9709.790
"20020531",9925.250
"20020530",9911.690
"20020529",9923.040
"20020528",9981.580
"20020524",10104.260
"20020523",10216.080
"20020522",10157.880
"20020521",10105.710
"20020520",10229.500
"20020517",10353.080
"20020516",10289.210
"20020515",10243.680
"20020514",10298.140
"20020513",10109.660
"20020510",9939.920
"20020509",10037.420
"20020508",10141.830
"20020507",9836.550
"20020506",9808.040
"20020503",10006.630
"20020502",10091.870
"20020501",10059.630
"20020430",9946.220
"20020429",9819.870
"20020426",9910.720
"20020425",10035.060
"20020424",10030.430
"20020423",10089.240
"20020422",10136.430
"20020419",10257.110
"20020418",10205.280
"20020417",10220.780
"20020416",10301.320
"20020415",10093.670
"20020412",10190.820
"20020411",10176.080
"20020410",10381.730
"20020409",10208.670
"20020408",10249.080
"20020405",10271.640
"20020404",10235.170
"20020403",10198.290
"20020402",10313.710
"20020401",10362.700
"20020328",10403.940
"20020327",10426.910
"20020326",10353.360
"20020325",10281.670
"20020322",10427.670
"20020321",10479.840
"20020320",10501.570
"20020319",10635.250
"20020318",10577.750
"20020315",10607.230
"20020314",10517.140
"20020313",10501.850
"20020312",10632.350
"20020311",10611.240
"20020308",10572.490
"20020307",10525.370
"20020306",10574.290
"20020305",10433.410
"20020304",10586.820
"20020301",10368.860
"20020228",10106.130
"20020227",10127.580
"20020226",10115.260
"20020225",10145.710
"20020222",9968.150
"20020221",9834.680
"20020220",9941.170
"20020219",9745.140
"20020215",9903.040
"20020214",10001.990
"20020213",9989.670
"20020212",9863.740
"20020211",9884.780
"20020208",9744.240
"20020207",9625.440
"20020206",9653.390
"20020205",9685.430
"20020204",9687.090
"20020201",9907.260
"20020131",9920.000
"20020130",9762.860
"20020129",9618.240
"20020128",9865.750
"20020125",9840.080
"20020124",9796.070
"20020123",9730.960
"20020122",9713.800
"20020118",9771.850
"20020117",9850.040
"20020116",9712.270
"20020115",9924.150
"20020114",9891.420
"20020111",9987.530
"20020110",10067.860
"20020109",10094.090
"20020108",10150.550
"20020107",10197.050
"20020104",10259.740
"20020103",10172.140
"20020102",10073.400
"20011231",10021.500
"20011228",10136.990
"20011227",10131.310
"20011226",10088.140
"20011224",10035.340
"20011221",10035.340
"20011220",9985.180
"20011219",10070.490
"20011218",9998.390
"20011217",9891.970
"20011214",9811.150
"20011213",9766.450
"20011212",9894.810
"20011211",9888.370
"20011210",9921.450
"20011207",10049.460
"20011206",10099.140
"20011205",10114.290
"20011204",9893.840
"20011203",9763.960
"20011130",9851.560
"20011129",9829.420
"20011128",9711.860
"20011127",9872.600
"20011126",9982.750
"20011123",9959.710
"20011121",9834.680
"20011120",9901.380
"20011119",9976.460
"20011116",9866.990
"20011115",9872.390
"20011114",9823.610
"20011113",9750.950
"20011112",9554.370
"20011109",9608.000
"20011108",9587.520
"20011107",9554.370
"20011106",9591.120
"20011105",9441.030
"20011102",9323.540
"20011101",9263.900
"20011031",9075.140
"20011030",9121.980
"20011029",9269.500
"20011026",9545.170
"20011025",9462.900
"20011024",9345.620
"20011023",9340.080
"20011022",9377.030
"20011019",9204.110
"20011018",9163.220
"20011017",9232.970
"20011016",9384.230
"20011015",9347.620
"20011012",9344.160
"20011011",9410.450
"20011010",9240.860
"20011009",9052.440
"20011008",9067.940
"20011005",9119.770
"20011004",9060.880
"20011003",9123.780
"20011002",8950.590
"20011001",8836.830
"20010928",8847.560
"20010927",8681.420
"20010926",8567.390
"20010925",8659.970
"20010924",8603.860
"20010921",8235.810
"20010920",8376.210
"20010919",8759.130
"20010918",8903.400
"20010917",8920.700
"20010910",9605.510
"20010907",9605.850
"20010906",9840.840
"20010905",10033.270
"20010904",9997.490
"20010831",9949.750
"20010830",9919.580
"20010829",10090.900
"20010828",10222.030
"20010827",10382.350
"20010824",10423.170
"20010823",10229.150
"20010822",10276.900
"20010821",10174.140
"20010820",10320.070
"20010817",10240.780
"20010816",10392.520
"20010815",10345.950
"20010814",10412.170
"20010813",10415.910
"20010810",10416.250
"20010809",10298.560
"20010808",10293.500
"20010807",10458.740
"20010806",10401.310
"20010803",10512.780
"20010802",10551.180
"20010801",10510.010
"20010731",10522.810
"20010730",10401.720
"20010727",10416.670
"20010726",10455.630
"20010725",10405.670
"20010724",10241.120
"20010723",10424.420
"20010720",10576.650
"20010719",10610.000
"20010718",10569.830
"20010717",10606.390
"20010716",10472.120
"20010713",10539.060
"20010712",10478.990
"20010711",10241.020
"20010710",10175.640
"20010709",10299.400
"20010706",10252.680
"20010705",10479.860
"20010703",10571.110
"20010702",10593.720
"20010629",10502.400
"20010628",10566.210
"20010627",10434.840
"20010626",10472.480
"20010625",10504.220
"20010622",10604.590
"20010621",10715.430
"20010620",10647.330
"20010619",10596.670
"20010618",10645.380
"20010615",10623.640
"20010614",10690.130
"20010613",10871.620
"20010612",10948.380
"20010611",10922.090
"20010608",10977.000
"20010607",11090.740
"20010606",11070.240
"20010605",11175.840
"20010604",11061.520
"20010601",10990.410
"20010531",10911.940
"20010530",10872.640
"20010529",11039.140
"20010525",11005.370
"20010524",11122.420
"20010523",11105.510
"20010522",11257.240
"20010521",11337.920
"20010518",11301.740
"20010517",11248.580
"20010516",11215.920
"20010515",10872.970
"20010514",10877.330
"20010511",10821.310
"20010510",10910.440
"20010509",10866.980
"20010508",10883.510
"20010507",10935.170
"20010504",10951.240
"20010503",10796.650
"20010502",10876.680
"20010501",10898.340
"20010430",10734.970
"20010427",10810.050
"20010426",10692.350
"20010425",10625.200
"20010424",10454.340
"20010423",10532.230
"20010420",10579.850
"20010419",10693.710
"20010418",10615.830
"20010417",10216.730
"20010416",10158.560
"20010412",10126.940
"20010411",10013.470
"20010410",10102.740
"20010409",9845.150
"20010406",9791.090
"20010405",9918.050
"20010404",9515.420
"20010403",9485.710
"20010402",9777.930
"20010330",9878.780
"20010329",9799.060
"20010328",9785.350
"20010327",9947.540
"20010326",9687.530
"20010323",9504.780
"20010322",9389.480
"20010321",9487.000
"20010320",9720.760
"20010319",9959.110
"20010316",9823.410
"20010315",10031.280
"20010314",9973.460
"20010313",10290.800
"20010312",10208.250
"20010309",10644.620
"20010308",10858.250
"20010307",10729.600
"20010306",10591.220
"20010305",10562.300
"20010302",10466.310
"20010301",10450.140
"20010228",10495.280
"20010227",10636.880
"20010226",10642.530
"20010223",10441.900
"20010222",10526.810
"20010221",10526.580
"20010220",10730.880
"20010216",10799.820
"20010215",10891.020
"20010214",10795.410
"20010213",10903.320
"20010212",10946.770
"20010209",10781.450
"20010208",10880.550
"20010207",10946.720
"20010206",10957.420
"20010205",10965.850
"20010202",10864.100
"20010201",10983.630
"20010131",10887.360
"20010130",10881.200
"20010129",10702.190
"20010126",10659.980
"20010125",10729.520
"20010124",10646.970
"20010123",10649.810
"20010122",10578.240
"20010119",10587.590
"20010118",10678.280
"20010117",10584.340
"20010116",10652.660
"20010112",10525.380
"20010111",10609.550
"20010110",10604.270
"20010109",10572.550
"20010108",10621.350
"20010105",10662.010
"20010104",10912.410
"20010103",10945.750
"20010102",10646.150
"20001229",10786.850
"20001228",10868.760
"20001227",10803.160
"20001226",10692.440
"20001222",10635.560
"20001221",10487.290
"20001220",10318.930
"20001219",10584.370
"20001218",10645.420
"20001215",10434.960
"20001214",10674.990
"20001213",10794.440
"20001212",10768.270
"20001211",10725.800
"20001208",10712.910
"20001207",10617.360
"20001206",10664.380
"20001205",10898.720
"20001204",10560.100
"20001201",10373.540
"20001130",10414.490
"20001129",10629.110
"20001128",10507.580
"20001127",10546.070
"20001124",10470.230
"20001122",10399.320
"20001121",10494.500
"20001120",10462.650
"20001117",10629.870
"20001116",10656.030
"20001115",10707.600
"20001114",10681.060
"20001113",10517.250
"20001110",10602.950
"20001109",10834.250
"20001108",10907.060
"20001107",10952.180
"20001106",10977.210
"20001103",10817.950
"20001102",10880.510
"20001101",10899.470
"20001031",10971.140
"20001030",10835.770
"20001027",10590.620
"20001026",10380.120
"20001025",10326.480
"20001024",10393.070
"20001023",10271.720
"20001020",10226.590
"20001019",10142.980
"20001018",9975.020
"20001017",10089.710
"20001016",10238.800
"20001013",10192.180
"20001012",10034.580
"20001011",10413.790
"20001010",10524.400
"20001009",10568.430
"20001006",10596.540
"20001005",10724.920
"20001004",10784.480
"20001003",10719.740
"20001002",10700.130
"20000929",10650.920
"20000928",10824.060
"20000927",10628.360
"20000926",10631.320
"20000925",10808.150
"20000922",10847.370
"20000921",10765.520
"20000920",10687.920
"20000919",10789.290
"20000918",10808.520
"20000915",10927.000
"20000914",11087.470
"20000913",11182.180
"20000912",11233.230
"20000911",11195.490
"20000908",11220.650
"20000907",11259.870
"20000906",11310.640
"20000905",11260.610
"20000901",11238.780
"20000831",11215.100
"20000830",11103.010
"20000829",11215.100
"20000828",11252.840
"20000825",11192.630
"20000824",11182.740
"20000823",11144.650
"20000822",11139.150
"20000821",11079.810
"20000818",11046.480
"20000817",11055.640
"20000816",11008.390
"20000815",11067.000
"20000814",11176.140
"20000811",11027.800
"20000810",10908.760
"20000809",10905.830
"20000808",10976.890
"20000807",10867.010
"20000804",10767.750
"20000803",10706.580
"20000802",10687.530
"20000801",10606.950
"20000731",10521.980
"20000728",10511.170
"20000727",10586.130
"20000726",10516.480
"20000725",10699.970
"20000724",10685.120
"20000721",10733.560
"20000720",10843.870
"20000719",10696.080
"20000718",10739.920
"20000717",10804.270
"20000714",10812.750
"20000713",10788.710
"20000712",10783.420
"20000711",10727.190
"20000710",10646.580
"20000707",10635.980
"20000706",10481.470
"20000705",10483.600
"20000703",10560.670
"20000630",10447.890
"20000629",10398.040
"20000628",10527.790
"20000627",10504.460
"20000626",10542.990
"20000623",10404.750
"20000622",10376.120
"20000621",10497.740
"20000620",10435.160
"20000619",10557.840
"20000616",10449.300
"20000615",10714.820
"20000614",10687.950
"20000613",10621.840
"20000612",10564.210
"20000609",10614.060
"20000608",10668.720
"20000607",10812.860
"20000606",10735.570
"20000605",10815.300
"20000602",10794.760
"20000601",10652.200
"20000531",10522.330
"20000530",10527.130
"20000526",10299.240
"20000525",10323.920
"20000524",10535.350
"20000523",10422.270
"20000522",10542.550
"20000519",10626.850
"20000518",10777.280
"20000517",10769.740
"20000516",10934.570
"20000515",10807.780
"20000512",10609.370
"20000511",10545.970
"20000510",10367.780
"20000509",10536.750
"20000508",10603.630
"20000505",10577.860
"20000504",10412.490
"20000503",10480.130
"20000502",10731.120
"20000501",10811.780
"20000428",10733.910
"20000427",10888.100
"20000426",10945.500
"20000425",11124.820
"20000424",10906.100
"20000420",10844.050
"20000419",10674.960
"20000418",10767.420
"20000417",10582.510
"20000414",10305.770
"20000413",10923.550
"20000412",11125.130
"20000411",11287.080
"20000410",11186.560
"20000407",11111.480
"20000406",11114.270
"20000405",11033.920
"20000404",11164.840
"20000403",11221.930
"20000331",10921.920
"20000330",10980.250
"20000329",11018.720
"20000328",10936.110
"20000327",11025.850
"20000324",11112.720
"20000323",11119.860
"20000322",10866.700
"20000321",10907.340
"20000320",10680.240
"20000317",10595.230
"20000316",10630.600
"20000315",10131.410
"20000314",9811.240
"20000313",9947.130
"20000310",9928.820
"20000309",10010.730
"20000308",9856.530
"20000307",9796.030
"20000306",10170.500
"20000303",10367.200
"20000302",10164.920
"20000301",10137.930
"20000229",10128.310
"20000228",10038.650
"20000225",9862.120
"20000224",10092.630
"20000223",10225.730
"20000222",10304.840
"20000218",10219.520
"20000217",10514.570
"20000216",10561.410
"20000215",10718.090
"20000214",10519.840
"20000211",10425.210
"20000210",10643.630
"20000209",10699.160
"20000208",10957.600
"20000207",10905.790
"20000204",10963.800
"20000203",11013.440
"20000202",11003.200
"20000201",11041.050
"20000131",10940.530
"20000128",10738.870
"20000127",11028.020
"20000126",11032.990
"20000125",11029.890
"20000124",11008.170
"20000121",11251.710
"20000120",11489.370
"20000119",11489.360
"20000118",11560.720
"20000114",11722.980
"20000113",11582.430
"20000112",11551.100
"20000111",11511.080
"20000110",11572.200
"20000107",11522.560
"20000106",11253.260
"20000105",11122.650
"20000104",10997.930
"20000103",11357.510
